QID,Label,Aliases
Q4294907,Minister of Foreign Affairs of Cuba,Cuban Minister of Foreign Affairs
Q4294934,Minister for Defence of Abkhazia,
Q4298666,junior sergeant,
Q4319062,enlisted person,enlisted personnel|enlisted man|other ranks|enlisted military personnel
Q4328809,Ōomi,
Q4329148,Oberjägermeister,
Q4335218,milking machine operator,
Q4347761,Stabsscharführer,
Q4370549,Polozhenec,
Q4376767,Head of the Chechen Republic,President of the Chechen Republic|President of Chechnya|Head of Chechnya
Q4426315,Advisor to the President of the Russian Federation,
Q4452163,Turtanu,Tartan
Q4459623,toxicologist,
Q4477520,uryadnik,
Q4479442,founder,org founder|organisational founder|organisation founder|organization founder|organizational founder
Q4491179,floral designer,flower arranger|floral arranger|flower master|flower designer
Q4501412,Chief Rabbi,
Q4574171,Minister of International Development,
Q4581578,Postmaster General of the United Kingdom,
Q4616814,Chief of the Army Staff,COAS|Chief of the Indian Army|Indian Army Chief|Chief of the Army Staff of india
Q4672783,accounting analyst,
Q4683585,administrative law judge,ALJ|administrative judge
Q4683733,Admiral of the Fleet,
Q4686816,Advisor to the Telecom Regulatory Authority of India,
Q4698255,"Air Warfare Officer – Command, Control and Communications",AWO(C3)
Q4698506,Aircraft handler,
Q4698824,Airman First Class,
Q4736389,ensurance agent,
Q4746662,amir al-umara,emir of emirs|amir of amirs|chief emir|commander of commanders
Q4781757,approved social worker,
Q4785742,Archdeacon of Bristol,
Q4785746,Archdeacon of Cambridge,Archdeacon of Ely
Q4785751,Archdeacon of Chelmsford,
Q4785760,Archdeacon of Craven,
Q4785763,Archdeacon of Doncaster,
Q4785770,Archdeacon of Gower,
Q4785776,Archdeacon of Lancaster,
Q4785788,Archdeacon of Moray,
Q4785790,Archdeacon of Oakham,
Q4785793,Archdeacon of Pontefract,
Q4785806,Archdeacon of Totnes,
Q4785820,Archdeacon of the East Riding,
Q4794365,army ranks and insignia of Burma,Military ranks of Myanmar|Air Force ranks and insignia of Myanmar|Navy ranks and insignia of Myanmar
Q4800911,articled clerk,articling student|student-at-law
Q4808983,Assistant Secretary of Defense for Public Affairs,
Q4808984,Under Secretary of Defense for Research and Engineering,
Q4808996,"Assistant Secretary of State for Democracy, Human Rights, and Labor",
Q4809037,Assistant Secretary of the Navy (Financial Management and Comptroller),
Q4809128,Associate Justice of the Supreme Court of the Philippines,
Q4809137,associate attorney,
Q4813177,Athabaska Herald,
Q4818604,Attorney-General of Queensland,
Q4818625,Attorney General of Bhutan,
Q4818633,Attorney General of Georgia,
Q4818654,Attorney General of Rhode Island,Rhode Island Attorney General
Q4818659,Attorney General of the District of Columbia,
Q4819985,Auditor General of Sri Lanka,
Q4828616,aviation boatswain's mate,AB
Q4833526,kolağası,Kol Aghassi
Q4852922,bus monitor,bus attendant|bus assistant
Q4856006,bank examiner,
Q4856774,banksman,dogman|spotter
Q4875094,Bazaari,
Q4885522,chief commercial officer,CCO
Q4887411,benefactor,
Q4902790,vice admiral,
Q4917787,Bishop of Brixworth,Bishop suffragan of Brixworth|suffragan Bishop of Brixworth
Q4917848,Bishop of Grantham,
Q4917850,Bishop of Grimsby,
Q4917881,Bishop of Killaloe and Clonfert,Bishop of Killaloe and Kilfenora with Clonfert and Kilmacduagh
Q4917912,list of bishops of Maidstone,
Q4917959,Bishop of Repton,
Q4917995,Bishop of Tonbridge,
Q4918007,Bishop of Warrington,
Q4930377,Bluemantle Pursuivant,
Q4956387,branch manager,
Q4967196,brigadier general,BG|Brig Gen|BGen
Q4986736,Bujejo,
Q5031365,Cancellarii,
Q5035363,Capilano Herald Extraordinary,
Q5036649,Captain General Royal Marines,
Q5036878,Captain of Sea and War,
Q5054349,Caucus chair,
Q5065142,Certified Anesthesia Technician,
Q5065143,Certified Anesthesia Technologist,
Q5065161,Certified Consulting Meteorologist,
Q5065238,Certified Senior Broadcast Television Engineer,
Q5070805,Chancellor of the University of Glasgow,
Q5073201,Chaplain of the United States Coast Guard,COCG
Q5074308,Chargé de mission,Charge de mission
Q5086791,Chartered Cost Accountant,
Q5096772,Chief Judge of the New York Court of Appeals,Chief Judge of New York
Q5096809,Chief Justice of the Bahamas,
Q5096811,Chief Justice of Zanzibar,
Q5096847,chief minister,
Q5096901,Chief Scientific Officer,
Q5096987,chief green officer,CGO|chief environmental commitment officer|CECO
Q5097016,Chief of Defence Force,
Q5097042,Chief of Staff of the Presidency Brazil,Chief Minister of the Civil House|Chief of Staff of Brazil
Q5097048,Chief of the Air Staff,
Q5097121,Chief of the Joint Staff of the Armed Forces of Bosnia and Herzegovina,
Q5121550,Judaic scholar,scholar of Judaism|scholar of Judaic studies|Jewish studies scholar|Judaist|Jewish scholar
Q5131873,Clerk of the Ordnance,
Q5133860,clinician,
Q5135542,cloth merchant,clothier
Q5152139,Commandant General Royal Marines,
Q5152172,"Commander-in-Chief, North America",
Q5152174,"Commander-in-Chief, Portsmouth",
Q5152220,"Commanding General, United States Army Forces Command",CG FORSCOM
Q5152781,commissionaire,
Q5152839,Commissioner of Transport for London,London Transport Commissioner
Q5152845,Commissioner of the NBA,
Q5153156,commodity broker,
Q5157197,Comptroller of Maryland,
Q5157198,Comptroller of Puerto Rico,
Q5159067,Concrete finisher,
Q5159737,Confederate States Attorney General,
Q5161480,Connecticut Attorney General,
Q5163029,Conservative Chief Whip,
Q5165078,content designer,
Q5172331,coroplast,
Q5172379,Corporal First Class,cabo primero
Q5174755,cost analyst,
Q5176244,Council Manager,
Q5177784,county attorney,
Q5190728,"European Commissioner for Education, Culture, Multilingualism and Youth",
Q5190975,cryptologic technician,
Q5194294,cunning folk,
Q5196331,Custodial participant,
Q5211302,Dallas County District Attorney,
Q5227201,Data Protection Commissioner,
Q5246580,Dean and Canons of Windsor,
Q5246609,Dean of Coventry,
Q5246616,dean of Durham,
Q5246626,Dean of Guildford,
Q5246637,Dean of Leicester,Dean of Leicester Cathedral
Q5246643,Dean of Lincoln,
Q5246648,Dean of Llandaff,
Q5246655,Dean of Ripon,
Q5246661,Dean of Southwell,
Q5246665,Dean of St Paul's,
Q5246666,Dean of Truro,
Q5246676,Dean of the Chapel Royal,
Q5246681,Dean of women,
Q5253226,Attorney General of Delaware,
Q5253588,non-voting member of the U.S. House of Representatives,non-voting member of the United States House of Representatives|Delegate to the United States House of Representatives|United States congressional non-voting member
Q5261005,Deputy Chief Minister of Maharashtra,
Q5261023,Deputy Commissioner of Police of the Metropolis,Deputy Commissioner of the Metropolitan Police Service
Q5261073,Deputy Prime Minister of Malaysia,
Q5261086,Deputy Speaker of the National Assembly of Pakistan,
Q5261087,Deputy Speaker of the House of Representatives of the Philippines,
Q5280508,Director-General of Security,
Q5280535,Director of Administration and Management,
Q5280562,Director of Public Prosecutions for Northern Ireland,
Q5280575,Director of the National Security Agency,
Q5280577,Director of the United States Census Bureau,Director of the U.S. Census Bureau|U.S. Census Bureau Director
Q5280579,Director of the United States Mint,
Q5308654,drover (Australian),mule driver|donkey driver|sheep driver|cattle driver|horse driver|mule drover|donkey drover|sheep drover|driver (livestock)|cattle drover|horse drover
Q5321450,E-Science librarianship,
Q5340905,Minister of Education,Danish Education Minister|Education Minister of Denmark
Q5354130,Vice President of Vietnam,
Q5364495,jōdai,jōban
Q5380743,Entrepreneur in residence,EIR
Q5381100,Environmental Commissioner of Ontario,
Q5383481,Episcopi,
Q5385609,Erenagh,
Q5420222,exhibition designer,exhibit designer|display designer
Q5436768,fashion entrepreneur,
Q5438405,faux queen,bio queen|diva queen|female queen|hyper queen
Q5446967,field agent,
Q5449545,Finance Secretary,
Q5452740,First Civil Service Commissioner,
Q5453163,First Lady of South Africa,
Q5453165,First Lady of Tanzania,
Q5453170,First Lady of Uruguay,
Q5453780,First Secretary of the Communist Party of Tajikistan,
Q5459261,Flight commander,
Q5465303,competitive eater,
Q5470111,chair of Cambridge Student Liberal Democrats,president of the Cambridge University Liberal Club|chairman of the Cambridge University Liberal Club|president of the Cambridge University Social Democrats
Q5511720,förvaltare,
Q5531814,General Counsel of the Department of Defense,
Q5532362,general manager,GM
Q5533649,Gentilhombre de cámara con ejercicio,Gentilhombres de camara con ejercicio
Q5589626,Governor of Amur Oblast,
Q5589640,Governor of Ceylon,
Q5589671,Governor of Krasnodar Krai,
Q5589687,Governor of New Hampshire,New Hampshire Governor|Governor of the State of New Hampshire
Q5589724,Governor of Tennessee,Governor of the State of Tennessee|Tennessee Governor
Q5640582,Hakodate bugyō,Ezo bugyō
Q5655405,president of the Congress of the Republic of Peru,president of the Congress of Peru|president of the Peruvian Congress|List of Presidents of the Congress of the Republic of Peru
Q5657504,Adelantado mayor de la frontera de Andalucía,Adelantado mayor de la frontera de Andalucia
Q5662557,Chief Justice of Iran,
Q5663957,Alcalde de los hijosdalgo de Castilla,
Q5670366,remote area nurse,
Q5689489,head writer,headwriter
Q5756682,High Sheriff of Anglesey,
Q5756702,High Sheriff of Berkshire,
Q5756744,High Sheriff of County Kilkenny,
Q5756762,High Sheriff of Donegal,
Q5756785,High Sheriff of Flintshire,
Q5756810,High Sheriff of Hallamshire,
Q5756855,High Sheriff of Meath,
Q5756909,High Sheriff of Rutland,
Q5756957,High Sheriff of Worcestershire,Sheriff of Worcestershire
Q5757506,High bailiff,
Q5778217,commander-in-chief of the Chilean Air Force,
Q5781568,Count of Fernán Núñez,Count of Fernan Nunez|Count of Fernan Nuñez|County of Fernán Núñez
Q5803091,shop assistant,salesclerk
Q5855562,money counterfeiting,counterfeiting currency|currency counterfeiting
Q5869995,Commissioner of the National Football League,Commissioner of the NFL
Q5881767,Governor of Neuquén province,
Q5884056,social graduated,
Q5949951,mobadan mobadan,
Q5952948,Trustee of Astan Quds Razavi,
Q6001330,Marquis of Villamarta-Dávila,Marquis of Villamarta
Q6005116,immigration officer,
Q6024100,President of the Supreme Court of Peru,
Q6028540,müderris,mudarris
Q6029007,Infante of Portugal,Prince of Portugal
Q6029468,Topchubashi,Topču-bāšī|Topchu-bashi
Q6041858,instrument mechanic,
Q6046654,Interim and Acting President of Israel,Acting President of Israel
Q6068536,Ireland King of Arms,
Q6085537,president of Guatemala,
Q6085584,president of Newell's Old Boys,
Q6103713,specialized gendarmerie,specialized gendarmerie school|specialized gendarmerie candidate
Q6157423,Urinatores,
Q6306168,agrologist,
Q6313534,Junior doctor,
Q6313834,junk man,junk dealer|rag and bone man|scrap dealer
Q6345855,Kadı,
Q6364574,Kansas Attorney General,
Q6383198,"Keeper of Mineralogy, Natural History Museum",
Q6441165,Kuban bandurists,
Q6443269,Kultus Minister of Denmark,
Q6505427,lay reader,licensed lay minister
Q6505433,lay theologian,
Q6505435,royalist,
Q6508533,Leader of the Opposition of Belize's House of Representatives,
Q6508537,Leader of the Opposition,
Q6508566,Leader of the Opposition,Leader of the Opposition (Tasmania)|Leader of the Opposition in Tasmania|Tasmanian Leader of the Opposition
Q6508575,Leader of the Opposition in the French Senate,
Q6544386,lieutenant-fireworker,
Q6544433,Lieutenant Governor of Prince Edward Island,
Q6544436,Lieutenant Governor of Tennessee,
Q6561900,Archdeacon of Exeter,
Q6561909,Archdeacon of Huntingdon and Wisbech,
Q6561934,Archdeacon of Wells,
Q6566685,Chancellor of the University of Oxford,
Q6570933,First Lady of Venezuela,
Q6572211,list of colonial governors and administrators of Tobago,list of governors of Tobago
Q6575250,city engineer,municipal engineer|urban engineer
Q6606110,industrialist,industrial
Q6627461,mayor of Cagayan de Oro,
Q6627742,Mayor of Tehran,
Q6679372,Lord High Commissioner to the Parliament of Scotland,
Q6679378,Lord High Treasurer of Sweden,
Q6679538,Lord Lieutenant of Clackmannanshire,
Q6679553,Lord Lieutenant of Derbyshire,
Q6679563,Lord Lieutenant of Dyfed,
Q6679603,Lord Lieutenant of Limerick,
Q6679612,Lord Lieutenant of Merionethshire,
Q6679617,Lord Lieutenant of Mid Glamorgan,
Q6679634,Lord Lieutenant of Peeblesshire,
Q6679660,Lord Lieutenant of Sligo,
Q6679665,Lord Lieutenant of Staffordshire,
Q6679670,Lord Lieutenant of Sussex,
Q6679671,Lord Lieutenant of Surrey,
Q6679675,Lord Lieutenant of Tweeddale,
Q6679710,Commissioner of Lieutenancy for the City of London,Lord Lieutenant of the City of London
Q6680009,Lord Warden of the Stannaries,
Q6726783,made man,man of honor|friend of ours
Q6731035,magician's assistant,
Q6731168,magistrate,justice of the peace|jp
Q6738435,majority leader of the Senate of the Philippines,
Q6756973,marcher lord,
Q6785291,Master of the Faculties,
Q6785306,Master of the Jewel Office,
Q6797692,Mayor of Colombo,
Q6797718,Mayor of Hartlepool,
Q6797732,Mayor of Leicester,
Q6797748,Mayor of Mansfield,
Q6797768,Mayor of Newport,"Mayor of Newport, Wales|Right Worshipful the Mayor of the City of Newpor"
Q6797828,Mayor of Torbay,
Q6805589,media consultant,media advisor
Q6824851,metrologist,
Q6852800,Accountant General of Israel,
Q6865720,Minister-in-charge of Muslim Affairs,
Q6865737,Minister charged with the administration of The Liquor Control Act,
Q6865767,Minister for Communications and Information,
Q6865833,Minister for Finance (Australia),Minister for Finance of Australia
Q6865914,"Minister for Local Government, Territories and Roads","Minister for Local Government, Territories and Roads, Australia"
Q6865935,Minister for National Defence of Greece,
Q6865970,Minister for Supplies,
Q6866042,Minister of Aircraft Production,
Q6866068,Minister of Conservation,
Q6866083,Minister of Crown Investments,
Q6866148,Minister of Foreign Affairs,NZ Minister of Foreign Affairs
Q6866159,Minister of Foreign Economic Relations,
Q6866162,Minister of Forestry,
Q6866192,Minister of Human Resources Development,
Q6866194,"minister of Families, Children and Social Development",Minister of Human Resources and Skills Development
Q6866195,"Minister of Human and Minority Rights, Public Administration and Local Self-Government",
Q6866235,Minister of Labour and Employment,
Q6866254,Minister of Mobility,Minister of Mobility (Belgium)|Belgian Minister of Mobility|Minister of Transport|Minister of Railways
Q6866264,Minister of National Revenue,
Q6866270,Minister of Northern Affairs and National Resources,
